Incident Report Number,Crime Type,Date,Time,LOCATION_TYPE,ADDRESS,LONGITUDE,LATITUDE,State,Country,Continent
20161270984,DISTURBANCE - OTHER,5/6/2016,1326,,E 46TH ST / CONNELLY ST,-97.7147989,30.30431984,Texas,United States of America,North America
2016990166,ASSAULT WITH INJURY,4/8/2016,222,,E 6TH ST / TRINITY ST,-97.73934174,30.26706768,Texas,United States of America,North America
2016790306,AGG ASSAULT,3/19/2016,243,,E 12TH ST / RED RIVER ST,-97.73504968,30.27231913,Texas,United States of America,North America
2016981512,VIOL STATE LAW - OTHER,4/7/2016,1903,,E 7TH ST / NECHES ST,-97.73792429,30.26769906,Texas,United States of America,North America
2016480571,CRIMINAL MISCHIEF,2/17/2016,750,,E 39TH ST / RED RIVER ST,-97.72295204,30.29726646,Texas,United States of America,North America
2016901047,DISTURBANCE - OTHER,3/30/2016,1604,,E 15TH ST / RED RIVER ST,-97.73485005,30.27561549,Texas,United States of America,North America
20161530078,ASSAULT W/INJURY-FAM/DATE VIOL,6/1/2016,120,,E 7TH ST / TRINITY ST,-97.73895531,30.26800598,Texas,United States of America,North America
20165030115,BURGLARY OF VEHICLE,7/22/2016,700,,E 4TH ST / SAN JACINTO BLVD,-97.74106875,30.26552669,Texas,United States of America,North America
20165008521,CRASH/LEAVING THE SCENE,2/28/2016,2034,,E WILLIAM CANNON DR / BLUFF SPRINGS RD,-97.76789963,30.18919271,Texas,United States of America,North America
2016411860,CRASH/CITY VEHICLE,2/10/2016,2253,,WOODROW AVE / W ANDERSON LN,-97.72323611,30.35251041,Texas,United States of America,North America
20165004801,CRASH/LEAVING THE SCENE,2/2/2016,1725,,N IH 35 SVRD NB / E CESAR CHAVEZ ST,-97.73579167,30.26099452,Texas,United States of America,North America
20165031155,CRASH/LEAVING THE SCENE,7/29/2016,1525,,W 6TH ST / LAVACA ST,-97.74520996,30.26871554,Texas,United States of America,North America
20161621722,ASSAULT W/INJURY-FAM/DATE VIOL,6/10/2016,2157,,LOTT AVE / NICKOLS AVE,-97.68464888,30.27681271,Texas,United States of America,North America
2016741080,ASSAULT W/INJURY-FAM/DATE VIOL,3/14/2016,1417,,BOLM RD / AIRPORT BLVD,-97.69387105,30.26009376,Texas,United States of America,North America
20165012760,BURGLARY OF VEHICLE,3/17/2016,1200,,SAN MARCOS ST / E 6TH ST,-97.73255121,30.26508455,Texas,United States of America,North America
20162031912,ASSAULT  CONTACT-SEXUAL NATURE,7/21/2016,2315,,N LAMAR BLVD / THURMOND ST,-97.70564414,30.35335032,Texas,United States of America,North America
2016421145,IDENTITY THEFT,2/11/2016,1442,,TINNIN FORD RD / S LAKESHORE BLVD,-97.72408165,30.24481559,Texas,United States of America,North America
201651560,CRIMINAL MISCHIEF,1/5/2016,2005,,W POWELL LN / N LAMAR BLVD,-97.70916052,30.35080947,Texas,United States of America,North America
20165000359,THEFT,1/3/2016,16,,N LAMAR BLVD / W RUNDBERG LN,-97.69702646,30.36313807,Texas,United States of America,North America
20165011189,DISTURBANCE - OTHER,3/16/2016,1100,,W 45TH ST / BURNET RD,-97.74157391,30.31540059,Texas,United States of America,North America
2016120925,ASSAULT WITH INJURY,1/12/2016,1420,,E 7TH ST / RED RIVER ST,-97.73682331,30.26740172,Texas,United States of America,North America
2016770116,PUBLIC INTOXICATION,3/17/2016,128,,E 4TH ST / NECHES ST,-97.7389521,30.26494203,Texas,United States of America,North America
20165009772,THEFT,3/6/2016,1400,,BARTON SPRINGS RD / LOU NEFF RD,-97.76731163,30.26593118,Texas,United States of America,North America
2016471891,FAMILY DISTURBANCE,2/16/2016,2236,,W 35TH ST / JEFFERSON ST,-97.75160765,30.30780034,Texas,United States of America,North America
20165009983,VIOL OF PROTECTIVE ORDER,3/7/2016,2300,,DEL MONTE RD / MONTOPOLIS DR,-97.69211221,30.24215816,Texas,United States of America,North America
2016630890,CRIMINAL MISCHIEF,3/3/2016,1255,,W BEN WHITE BLVD EB / MANCHACA TO BEN WHITE EB RAMP,-97.78133015,30.22776182,Texas,United States of America,North America
20161761229,DISTURBANCE - OTHER,6/24/2016,1508,,BROOKFIELD DR / FAIRFIELD DR,-97.71190901,30.36041496,Texas,United States of America,North America
20161010753,DOC EXPOSURE,4/10/2016,1034,,E 2ND ST / CONGRESS AVE,-97.74420303,30.26431941,Texas,United States of America,North America
20161221815,AGG ASSAULT,5/1/2016,2302,,FM 969 RD / ED BLUESTEIN BLVD SVRD NB,-97.66479858,30.2855459,Texas,United States of America,North America
20165019073,THEFT,5/8/2016,245,,E 3RD ST / COMAL ST,-97.7278096,30.26033188,Texas,United States of America,North America
20161100958,ASSAULT W/INJURY-FAM/DATE VIOL,4/19/2016,1424,,MONTOPOLIS DR / E RIVERSIDE DR,-97.70344663,30.22492937,Texas,United States of America,North America
20168003624,THEFT OF BICYCLE,8/2/2016,1700,,N LAMAR BLVD / W 29TH ST,-97.74847805,30.29813309,Texas,United States of America,North America
20168003720,THEFT OF BICYCLE,8/7/2016,920,,LAVACA ST / W 2ND ST,-97.74659284,30.26499751,Texas,United States of America,North America
20165017289,THEFT OF BICYCLE,4/26/2016,300,,E 4TH ST / RED RIVER ST,-97.7378485,30.2646254,Texas,United States of America,North America
2016430207,ASSAULT WITH INJURY,2/12/2016,258,,SPRINGDALE RD / GOODWIN AVE,-97.69437069,30.26743102,Texas,United States of America,North America
20165015980,CRASH/NO INJURY,4/16/2016,1349,,ORO VALLEY TRL / MODENA TRL,-97.76436101,30.44469064,Texas,United States of America,North America
2016521049,ASSAULT WITH INJURY,2/21/2016,1414,,JOHNNY MORRIS RD / LOYOLA LN,-97.64822724,30.30023618,Texas,United States of America,North America
20161410257,POSS MARIJUANA,5/20/2016,327,,MIDDLE FISKVILLE RD / TIRADO ST,-97.70983745,30.32393849,Texas,United States of America,North America
20165013345,CRASH/LEAVING THE SCENE,3/31/2016,800,,S CONGRESS AVE / W RIVERSIDE DR,-97.74688248,30.2571429,Texas,United States of America,North America
20165005894,CRASH/LEAVING THE SCENE,2/9/2016,2043,,N MOPAC EXPY SVRD SB / NORTHLAND DR,-97.75596236,30.33678302,Texas,United States of America,North America
2016841134,CRASH/CITY VEHICLE,3/24/2016,1445,,GUADALUPE ST / W 9TH ST,-97.74524085,30.27181854,Texas,United States of America,North America
20161491688,ROBBERY BY ASSAULT,5/28/2016,2143,,SAN JACINTO BLVD / E 8TH ST,-97.73970178,30.26923399,Texas,United States of America,North America
20165026098,STALKING,6/3/2016,1200,,W 5TH ST / N LAMAR BLVD SVRD SB,-97.754748,30.27034901,Texas,United States of America,North America
20161180361,IMPOUNDED ANIMAL,4/27/2016,527,,NUCKOLS CROSSING RD / S PLEASANT VALLEY RD,-97.74490811,30.1844862,Texas,United States of America,North America
20168002405,THEFT,5/19/2016,730,,CAMERON RD / CORONA DR,-97.70496193,30.3130957,Texas,United States of America,North America
20161741040,CRIMINAL MISCHIEF,6/22/2016,1430,,JONATHAN DR / E HIGHLAND MALL BLVD,-97.71300677,30.32853041,Texas,United States of America,North America
20165024457,CRIMINAL MISCHIEF,6/14/2016,30,,LEON ST / W 25TH ST,-97.74921748,30.2895752,Texas,United States of America,North America
20162081212,ASSAULT WITH INJURY,7/26/2016,1652,,MANCHACA RD / W BEN WHITE BLVD SVRD EB,-97.78852736,30.22963221,Texas,United States of America,North America
2016191115,ASSAULT WITH INJURY,1/19/2016,1640,,W OLTORF ST / S 1ST ST,-97.75962949,30.24211056,Texas,United States of America,North America
20161301892,ASSAULT INFORMATION,5/9/2016,2342,,W WILLIAM CANNON DR / MOUNT CARRELL DR,-97.79502458,30.19933737,Texas,United States of America,North America
20161601014,DRIVING WHILE LICENSE INVALID,6/8/2016,1410,,E WILLIAM CANNON DR / S IH 35 SVRD SB,-97.77089997,30.19066095,Texas,United States of America,North America
20161822038,WARRANT ARREST NON TRAFFIC,6/30/2016,2336,,MANCHACA RD / SHAWNEE MISSION TRL,-97.81508697,30.18787431,Texas,United States of America,North America
20161591702,INJURY TO ELDERLY PERSON,6/7/2016,2116,,CONGRESS AVE / E 9TH ST,-97.74176228,30.27085162,Texas,United States of America,North America
2016181660,DWI,1/18/2016,2229,,N LAMAR BLVD / W RUNDBERG LN,-97.69702646,30.36313807,Texas,United States of America,North America
20161550011,DWI,6/3/2016,6,,CONGRESS AVE / E CESAR CHAVEZ ST,-97.74457355,30.26338078,Texas,United States of America,North America
20168000920,LOST PROP,2/21/2016,1905,,SAN JACINTO BLVD / E 23RD ST,-97.7337016,30.28531466,Texas,United States of America,North America
2016550836,CRIMINAL TRESPASS NOTICE,2/24/2016,1330,,S PLEASANT VALLEY RD / E OLTORF ST,-97.72777483,30.22745636,Texas,United States of America,North America
2016341848,POSS MARIJUANA,2/3/2016,2217,,CROSSING PL / FARO DR,-97.71469083,30.23517652,Texas,United States of America,North America
2016761299,ASSAULT WITH INJURY,3/16/2016,1653,,W BEN WHITE BLVD SVRD EB / MANCHACA RD,-97.78852736,30.22963221,Texas,United States of America,North America
20161010483,DATING DISTURBANCE,4/10/2016,400,,W 24TH ST / GUADALUPE ST,-97.74155662,30.28771804,Texas,United States of America,North America
20161111615,CRIMINAL MISCHIEF,4/20/2016,2100,,MONTOPOLIS DR / BURLESON RD,-97.71659555,30.20556127,Texas,United States of America,North America
20161720577,ASSAULT INFORMATION,6/18/2016,2245,,E 7TH ST / SAN JACINTO BLVD,-97.74004387,30.26829479,Texas,United States of America,North America
20168003616,BURGLARY OF VEHICLE,7/31/2016,1600,,W 6TH ST / NUECES ST,-97.74843013,30.26962764,Texas,United States of America,North America
20165022540,ASSAULT W/INJURY-FAM/DATE VIOL,5/28/2016,1507,,URAY DR / PECAN BROOK DR,-97.65544807,30.31438675,Texas,United States of America,North America
20161191062,CRASH/FAIL STOP AND RENDER AID,4/28/2016,1415,,GUADALUPE ST / W 18TH ST,-97.74199725,30.28063107,Texas,United States of America,North America
20162061282,CRASH/LEAVING THE SCENE,7/24/2016,1756,,ED BLUESTEIN BLVD SVRD NB / MANOR RD,-97.66269621,30.31663101,Texas,United States of America,North America
20161200330,THEFT,4/29/2016,430,,W 8TH ST / LAVACA ST,-97.74449473,30.27057407,Texas,United States of America,North America
20168000007,BURGLARY OF VEHICLE,12/31/2015,2000,,E 3RD ST / RED RIVER ST,-97.73820694,30.26366729,Texas,United States of America,North America
20162230617,THEFT OF TRAILER,8/9/2016,1500,,S FM 973 RD / PEARCE LN,-97.64656822,30.18062286,Texas,United States of America,North America
20165013021,SUSPICIOUS PERSON,3/28/2016,1600,,COVERED BRIDGE DR / SAMUEL BISHOP DR,-97.90055466,30.24055476,Texas,United States of America,North America
20161820691,DATING DISTURBANCE,6/30/2016,1045,,NASH HERNANDEZ SR RD / WALLER ST,-97.73552468,30.25243006,Texas,United States of America,North America
20161010390,ASSAULT WITH INJURY,4/10/2016,245,,BRAZOS ST / E 5TH ST,-97.74184373,30.26675527,Texas,United States of America,North America
20161411358,ASSAULT WITH INJURY,5/20/2016,1950,,GAULT LN / HOBBY HORSE CT,-97.71403755,30.40396103,Texas,United States of America,North America
20168002812,THEFT OF BICYCLE,6/10/2016,1335,,E 4TH ST / NECHES ST,-97.7389521,30.26494203,Texas,United States of America,North America
20168000775,THEFT,2/16/2016,910,,AIRPORT BLVD / E 49TH ST,-97.71557989,30.30918193,Texas,United States of America,North America
20168003248,GRAFFITI,7/9/2016,2200,,SAN JACINTO BLVD / E 7TH ST,-97.74004387,30.26829479,Texas,United States of America,North America
20161491277,AGG ROBBERY BY ASSAULT,5/28/2016,1740,,E 6TH ST / BRAZOS ST,-97.74146079,30.26768264,Texas,United States of America,North America
2016800404,FAMILY DISTURBANCE,3/20/2016,326,,STONEHOLLOW DR / GRACY FARMS LN,-97.70772979,30.40057567,Texas,United States of America,North America
20161880262,RAPE,7/5/2016,2100,,REYES ST / SPRINGDALE RD,-97.68967558,30.274928,Texas,United States of America,North America
20162270285,ASSAULT WITH INJURY,8/14/2016,253,,E 6TH ST / CONGRESS AVE,-97.74281933,30.2680649,Texas,United States of America,North America
20161261881,VIOL OF PARK CURFEW,5/5/2016,2320,,N IH 35 SVRD NB / NASH HERNANDEZ TO IH 35 RAMP,-97.73615202,30.25336964,Texas,United States of America,North America
20161471103,DATING DISTURBANCE,5/26/2016,1556,,RIO GRANDE ST / W 23RD ST,-97.74479142,30.28668878,Texas,United States of America,North America
20165023933,CRASH/CITY VEHICLE,6/9/2016,2236,,NAVASOTA ST / E 7TH ST,-97.72800022,30.26465655,Texas,United States of America,North America
20165820200,DEATH DUE TO NATURAL CAUSES,2/27/2016,2317,,S CONGRESS AVE / E GIBSON ST,-97.74959709,30.24982129,Texas,United States of America,North America
20165025632,ASSAULT INFORMATION,6/12/2016,1800,,SPICEWOOD PKWY / CEDAR CREST DR,-97.7999761,30.44181478,Texas,United States of America,North America
20161101216,ROBBERY BY ASSAULT,4/19/2016,1747,,CAMERON RD / E ANDERSON LN SVRD EB,-97.68662811,30.33222141,Texas,United States of America,North America
20162050656,AGG ROBBERY/DEADLY WEAPON,7/23/2016,1149,,GEORGIAN DR / W POWELL LN,-97.70319548,30.3475491,Texas,United States of America,North America
20161490348,ROBBERY INFORMATION,5/28/2016,351,,E 7TH ST / COMAL ST,-97.72614351,30.2639532,Texas,United States of America,North America
20165025240,THEFT,6/18/2016,2300,,W 34TH ST / CEDAR ST,-97.73615955,30.29867067,Texas,United States of America,North America
20161200742,DISTURBANCE - OTHER,4/29/2016,1029,,W SLAUGHTER LN / S 1ST ST,-97.79956075,30.17245517,Texas,United States of America,North America
20162021260,ELUDING,7/20/2016,1748,,E 12TH ST / SPRINGDALE RD,-97.68702624,30.27898237,Texas,United States of America,North America
2016550671,DRIVING WHILE LICENSE INVALID,2/24/2016,1120,,CARVER AVE / E ANDERSON LN SVRD EB,-97.695703,30.33637996,Texas,United States of America,North America
20165011561,CRASH/LEAVING THE SCENE,3/18/2016,2015,,E BEN WHITE BLVD SVRD WB / S CONGRESS AVE,-97.76360525,30.22340846,Texas,United States of America,North America
20165023346,CRASH/LEAVING THE SCENE,6/3/2016,300,,N IH 35 SVRD SB / E 7TH ST,-97.73467173,30.26681904,Texas,United States of America,North America
20165023862,LOST PROP,6/7/2016,1330,,WEST GATE BLVD / W WILLIAM CANNON DR,-97.81539701,30.20719838,Texas,United States of America,North America
20165011623,CRASH/LEAVING THE SCENE,3/19/2016,1300,,E 51ST ST / BERKMAN DR,-97.69888228,30.30390569,Texas,United States of America,North America
20165018422,THEFT,5/3/2016,1550,,ASHTON RIDGE / CHATEAU HILL,-97.80058186,30.43168905,Texas,United States of America,North America
20161842102,ASSAULT WITH INJURY,7/2/2016,2350,,N IH 35 SVRD NB / E CESAR CHAVEZ ST,-97.73579167,30.26099452,Texas,United States of America,North America
20161251532,ASSAULT ON PUBLIC SERVANT,5/4/2016,2005,,GUADALUPE ST / W 38TH HALF ST,-97.73764951,30.30349195,Texas,United States of America,North America
2016781678,DISTURBANCE - OTHER,3/18/2016,1830,,MANCHACA RD / LANSING DR,-97.79239598,30.22343834,Texas,United States of America,North America
2016871250,TERRORISTIC THREAT,3/27/2016,1932,,W WILLIAM CANNON DR / S CONGRESS AVE,-97.77887935,30.19301239,Texas,United States of America,North America
20161690802,EVADING / FOOT,6/17/2016,1210,,W ANDERSON LN SVRD EB / N LAMAR BLVD SVRD NB,-97.71242892,30.34700105,Texas,United States of America,North America
20161550498,ASSAULT W/INJURY-FAM/DATE VIOL,5/27/2016,1600,,RED RIVER ST / E 11TH ST,-97.73545452,30.27116945,Texas,United States of America,North America
20168003291,BURGLARY OF VEHICLE,7/13/2016,2030,,E 8TH ST / CONGRESS AVE,-97.74212041,30.2699045,Texas,United States of America,North America
20161971830,EVADING / VEHICLE PURSUIT,7/15/2016,2229,,NORTHEAST DR / VANDERBILT LN,-97.67965152,30.3194667,Texas,United States of America,North America
2016341904,POSS CONTROLLED SUB/NARCOTIC,2/3/2016,2255,,CHESTNUT AVE / E 12TH ST,-97.71598548,30.2743597,Texas,United States of America,North America
2016450263,CRASH/FATALITY,2/14/2016,222,,BURLESON RD / MC KINNEY FALLS PKWY,-97.69839401,30.19199735,Texas,United States of America,North America
20165021981,BURGLARY OF VEHICLE,5/27/2016,1418,,W 6TH ST / GUADALUPE ST,-97.74626636,30.2690229,Texas,United States of America,North America
2016121116,AUTO THEFT,1/8/2016,2230,,E 6TH ST / ONION ST,-97.72754653,30.26338767,Texas,United States of America,North America
20165020630,THEFT,5/1/2015,1200,,TECH RIDGE BLVD / E PARMER LN,-97.65737821,30.40231057,Texas,United States of America,North America
20161380421,ASSAULT WITH INJURY,5/17/2016,819,,N IH 35 SVRD SB / E ST JOHNS AVE,-97.70453834,30.33295017,Texas,United States of America,North America
20165026498,SUSPICIOUS VEH,6/27/2016,900,,SHOALWOOD AVE / W 45TH ST,-97.74512657,30.31709232,Texas,United States of America,North America
2016621210,CRIMINAL MISCHIEF,3/2/2016,1632,,E BEN WHITE BLVD EB / S IH 35 SB TO BEN WHITE RAMP,-97.74348482,30.21609161,Texas,United States of America,North America
20161780956,ASSAULT WITH INJURY,6/26/2016,1624,,E 6TH ST / SAN JACINTO BLVD,-97.74038174,30.26739402,Texas,United States of America,North America
20168003057,THEFT,6/25/2016,2000,,FRAZIER AVE / GOODRICH AVE,-97.77337816,30.24864302,Texas,United States of America,North America
20161231602,DOC EXPOSURE,5/2/2016,2335,,W NORTH LOOP BLVD / N LAMAR BLVD,-97.72939953,30.32108639,Texas,United States of America,North America
20161651792,POSS MARIJUANA,6/13/2016,2226,,WYNONA AVE / ALLANDALE RD,-97.7419134,30.33510268,Texas,United States of America,North America
20165011559,THEFT,3/18/2016,1900,,SAN MARCOS ST / E 6TH ST,-97.73255121,30.26508455,Texas,United States of America,North America
20165012473,THEFT OF BICYCLE,3/24/2016,1530,,W 6TH ST / WEST AVE,-97.75059224,30.27029557,Texas,United States of America,North America
20165018841,THEFT OF BICYCLE,5/5/2016,1600,,E 9TH ST / CONGRESS AVE,-97.74176228,30.27085162,Texas,United States of America,North America
20168000049,BURGLARY OF VEHICLE,12/31/2015,2145,,ONION ST / E 4TH ST,-97.7283814,30.26156741,Texas,United States of America,North America
2016340096,ASSAULT BY CONTACT FAM/DATING,2/3/2016,322,,W 30TH ST / WASHINGTON SQ,-97.74385022,30.29755561,Texas,United States of America,North America
20161680246,ASSAULT W/INJURY-FAM/DATE VIOL,6/16/2016,455,,MANOR RD / LOYOLA LN,-97.66715751,30.31005968,Texas,United States of America,North America
2016921012,CRASH/FATALITY,4/1/2016,1329,,AVERY RANCH BLVD / LOXLEY LN,-97.76310444,30.50013446,Texas,United States of America,North America
20162090899,AGG ASSAULT,7/27/2016,1340,,E 12TH ST / N IH 35 SVRD SB,-97.732794,30.27183332,Texas,United States of America,North America
20161470204,VIOL CITY ORDINANCE - CURFEW,5/26/2016,426,,EBERHART LN / BRADSHER DR,-97.78263489,30.19910491,Texas,United States of America,North America
